_id,level,max_velocity,name,type
172513448,2,50.0,(không tên),trunk_link
172547843,3,-1.0,Gò Cát,unclassified
172547887,3,-1.0,Đường số 8,unclassified
172598070,3,-1.0,Nguyễn Tư Nghiêm,unclassified
172658766,3,-1.0,Thạnh Mỹ Lợi,unclassified
172658784,2,-1.0,(không tên),primary_link
174609559,3,-1.0,Lê Cơ,unclassified
174609560,3,-1.0,Đường số 2D,unclassified
174620023,3,-1.0,Tam Đa,unclassified
174620024,3,-1.0,Tam Đa,unclassified
174620025,3,-1.0,(không tên),unclassified
174620027,3,-1.0,(không tên),unclassified
174620028,3,-1.0,(không tên),unclassified
174620030,3,-1.0,(không tên),unclassified
174763920,3,-1.0,Thế Lữ,tertiary
174763926,3,-1.0,(không tên),tertiary
174763938,3,-1.0,(không tên),tertiary
174763939,3,-1.0,(không tên),tertiary
174763959,3,-1.0,Quốc lộ 13 cũ,tertiary
174763961,3,-1.0,(không tên),tertiary
179122337,3,-1.0,Hoàng Sa,tertiary
179122338,2,-1.0,Lê Văn Sỹ,secondary
179122343,2,-1.0,Nguyễn Hữu Cảnh,secondary
179122344,2,-1.0,Nguyễn Hữu Cảnh,secondary
179122345,1,80.0,Nguyễn Văn Linh,primary
179122349,3,-1.0,Nhánh cầu Tân Thuận 2,tertiary
179122357,2,-1.0,Nguyễn Hữu Cảnh,secondary
179122359,2,40.0,Nguyễn Văn Linh,primary_link
182599657,3,-1.0,Đường sô 38,unclassified
182599682,0,80.0,Cầu Cần Giuộc,trunk
182599700,3,-1.0,(không tên),tertiary_link
182599717,0,80.0,Cầu Cần Giuộc,trunk
182599762,3,-1.0,An Dương Vương,tertiary
182599793,3,-1.0,Võ Văn Kiệt,tertiary
182599806,0,80.0,Cầu Sập,trunk
182599829,3,-1.0,Quản Trọng Linh,tertiary
182599847,3,-1.0,(không tên),unclassified
182599849,3,-1.0,(không tên),unclassified
182599868,0,80.0,Nguyễn Văn Linh,trunk
182599869,0,80.0,Nguyễn Văn Linh,trunk
182599873,0,80.0,Nguyễn Văn Linh,trunk
182599878,3,-1.0,Quản Trọng Linh,tertiary
182599879,0,80.0,Nguyễn Văn Linh,trunk
182599905,0,80.0,Cầu Sập,trunk
185313546,3,-1.0,Lê Thị Hoa,tertiary
185313559,0,60.0,Quốc lộ 1,trunk
185313562,0,60.0,Cầu vượt Sóng Thần 1,trunk
185313565,0,60.0,Cầu vượt Linh Xuân,trunk
185313568,0,60.0,Cầu vượt Linh Xuân,trunk
185313571,0,60.0,Quốc lộ 1,trunk
185313578,0,60.0,Quốc lộ 1A,trunk
185313582,0,60.0,Quốc lộ 1,trunk
185313587,3,-1.0,Quốc lộ 1,tertiary
185313588,2,-1.0,Quốc lộ 1,secondary
185313598,3,-1.0,Bế Văn Đàn,unclassified
185313601,2,-1.0,(không tên),trunk_link
185313603,2,45.0,Cầu vượt Trạm 2,trunk_link
185313611,2,-1.0,(không tên),trunk_link
185313613,2,45.0,Cầu vượt Trạm 2,trunk_link
185313621,1,45.0,Cầu vượt Thủ Đức,primary
185313622,2,-1.0,Xa Lộ Hà Nội,trunk_link
185313624,2,45.0,Cầu vượt Trạm 2,trunk_link
185313625,2,-1.0,(không tên),trunk_link
185313629,2,-1.0,Đại lộ Độc Lập,secondary
185313631,2,-1.0,(không tên),primary_link
185313632,2,-1.0,(không tên),primary_link
185313636,2,-1.0,(không tên),trunk_link
185313637,2,-1.0,Quốc lộ 1,trunk_link
185313639,2,-1.0,Quốc lộ 1,trunk_link
185313642,2,-1.0,Đại lộ Độc Lập,secondary
185313648,2,-1.0,Quốc lộ 1,trunk_link
185313651,2,-1.0,Quốc lộ 1,trunk_link
185313653,2,-1.0,Quốc lộ 1,trunk_link
185313655,2,-1.0,Quốc lộ 1,trunk_link
186347711,3,-1.0,Nguyễn Du,tertiary
188114084,3,-1.0,Tôn Thất Thuyết,tertiary
188114155,2,-1.0,Tân Phú,primary_link
188114158,2,-1.0,Tôn Thất Thuyết,primary_link
188114185,3,-1.0,Trương Đình Hợi,tertiary
188114226,3,-1.0,Tân Vĩnh,unclassified
188114237,3,-1.0,Trương Đình Hợi,tertiary
188114258,3,-1.0,Trương Đình Hợi,tertiary
189017032,2,40.0,(không tên),primary_link
189017034,1,50.0,Võ Văn Kiệt,primary
189017038,2,-1.0,(không tên),secondary_link
189017041,2,40.0,(không tên),trunk_link
189017049,1,-1.0,Võ Văn Kiệt,primary
189017053,2,-1.0,Trần Hưng Ðạo,secondary
189017054,2,-1.0,Hải Thượng Lãn Ông,secondary
189017058,2,-1.0,(không tên),secondary
189017060,3,-1.0,Phú Hữu,tertiary
189017063,1,-1.0,Nguyễn Tri Phương,primary
189017068,2,-1.0,Trần Hưng Ðạo,secondary
189017070,0,60.0,Hầm sông Sài Gòn,trunk
189017071,2,-1.0,Võ Văn Kiệt,primary_link
189017073,1,-1.0,Hồng Bàng,primary
189017079,3,40.0,Bến Hàm Tử,tertiary
189017080,2,-1.0,(không tên),secondary
189017083,1,-1.0,Nguyễn Tri Phương,primary
189017089,2,-1.0,(không tên),secondary
189017092,2,-1.0,Cầu Chà Và,secondary
189017094,2,40.0,(không tên),trunk_link
189017097,2,-1.0,(không tên),primary_link
189017098,2,-1.0,(không tên),primary_link
189017100,2,-1.0,Cầu Chà Và,secondary
189017129,1,-1.0,(không tên),primary
189027760,1,-1.0,Phạm Hùng,primary
189027764,1,-1.0,Võ Văn Kiệt,primary
189027772,3,-1.0,(không tên),tertiary_link
189027774,3,-1.0,Tạ Uyên,tertiary
189027792,3,-1.0,Mai xuân Thưởng,tertiary
189027798,3,-1.0,Phạm Đình Hổ,tertiary
189027807,3,-1.0,Xóm Củi,tertiary
189027809,3,-1.0,(không tên),tertiary_link
189027813,3,-1.0,Lê Quang Sung,tertiary
189027814,3,-1.0,(không tên),tertiary
189027824,3,-1.0,Thuận Kiều,tertiary
189067596,1,-1.0,An Dương Vương,primary
189084243,2,-1.0,Cầu Calmette,trunk_link
189084244,2,-1.0,Cầu Calmette,trunk_link
189084245,3,-1.0,Cầu Calmette,tertiary
189165773,1,-1.0,Ðiện Biên Phủ,primary
189165776,3,-1.0,Trần Minh Quyền,tertiary
189165777,3,-1.0,Trường Sa,tertiary
189165778,3,-1.0,Cầu Nguyễn Văn Cừ,tertiary
189165779,3,-1.0,Mai Thị Lựu,tertiary
189165780,1,-1.0,Ðiện Biên Phủ,primary
189165781,3,-1.0,Cầu Nguyễn Văn Cừ,tertiary
189165785,0,-1.0,Cầu Ðiện Biên Phủ,trunk
189165789,3,40.0,Mai Chí Thọ,unclassified
189165791,1,-1.0,Ðiện Biên Phủ,primary
189165792,3,-1.0,Trường Sa,tertiary
189165798,0,-1.0,Điện Biên Phủ,trunk
189193711,1,-1.0,Võ Văn Kiệt,primary
189193715,3,-1.0,Võ Văn Kiệt,tertiary
189193717,2,-1.0,Võ Văn Kiệt,trunk_link
189238696,0,60.0,Mai Chí Thọ,trunk
189242335,3,-1.0,Cầu Chữ Y,tertiary
190241087,1,-1.0,Cầu Công Lý,primary
190241088,1,-1.0,Nam Kỳ Khởi Nghĩa,primary
190241089,1,-1.0,Nguyễn Văn Trỗi,primary
191666357,1,-1.0,Xô Viết Nghệ Tĩnh,primary
191666382,3,-1.0,Hẻm 602 Điện Biên Phủ,unclassified
191937818,3,-1.0,Lê Văn Việt,tertiary
191937819,3,-1.0,Võ Văn Ngân,tertiary
191937824,2,-1.0,(không tên),trunk_link
191937825,2,-1.0,D1,secondary
191937830,2,-1.0,(không tên),primary_link
191937832,2,-1.0,(không tên),trunk_link
191937833,3,-1.0,(không tên),tertiary
191937834,1,50.0,Xa Lộ Hà Nội,primary
191937836,2,-1.0,Đường D1,secondary
191937846,3,-1.0,Lê Văn Việt,tertiary
191937848,3,-1.0,Lê Văn Việt,tertiary
191937850,3,-1.0,Võ Văn Ngân,tertiary
192289431,2,-1.0,(không tên),primary_link
192289437,2,60.0,Nguyễn Hữu Cảnh,secondary
192289442,0,80.0,(không tên),trunk
192289444,0,50.0,Xa Lộ Hà Nội,trunk
192289446,2,50.0,Xa Lộ Hà Nội,trunk_link
192289449,2,50.0,Xa Lộ Hà Nội,trunk_link
192289453,0,80.0,Xa Lộ Hà Nội,trunk
192289456,0,50.0,Xa Lộ Hà Nội,trunk
192289458,2,-1.0,Nguyễn Hữu Cảnh,primary_link
192289467,0,80.0,Xa Lộ Hà Nội,trunk
192289472,1,60.0,Cầu Sài Gòn 2,primary
192289476,2,50.0,Xa Lộ Hà Nội,trunk_link
192289478,1,50.0,Cầu Sài Gòn 1,primary
192289481,2,-1.0,Nguyễn Hữu Cảnh,primary_link
192289484,2,50.0,Xa Lộ Hà Nội,trunk_link
192289486,3,-1.0,Tây Hòa,tertiary
192289490,2,60.0,Nguyễn Hữu Cảnh,secondary
192289491,1,-1.0,Nguyễn Hữu Cảnh,primary
192289493,2,-1.0,(không tên),primary_link
192289498,0,50.0,Xa Lộ Hà Nội,trunk
192289502,0,80.0,Cầu Rạch Chiếc 1,trunk
192289503,0,60.0,Xa Lộ Hà Nội,trunk
192289504,0,50.0,Xa Lộ Hà Nội,trunk
192512308,3,-1.0,Xô Viết Nghệ Tĩnh,tertiary
192512312,1,-1.0,Điện Biên Phủ,primary
192512316,0,60.0,Điện Biên Phủ,trunk
192512329,3,-1.0,Xô Viết Nghệ Tĩnh,tertiary
192512333,1,50.0,Điện Biên Phủ,primary
192512335,1,50.0,Điện Biên Phủ,primary
192512337,1,50.0,Điện Biên Phủ,primary
192512342,2,-1.0,Điện Biên Phủ,primary_link
192512347,2,-1.0,Đinh Bộ Lĩnh,primary_link
192512353,1,-1.0,Điện Biên Phủ,primary
192512363,1,50.0,Điện Biên Phủ,primary
192512365,1,-1.0,Điện Biên Phủ,primary
192512367,1,-1.0,Đinh Bộ Lĩnh,primary
192512371,1,-1.0,Điện Biên Phủ,primary
192512383,1,-1.0,Điện Biên Phủ,primary
192512402,2,-1.0,Điện Biên Phủ,primary_link
192512406,2,-1.0,Điện Biên Phủ,primary_link
192512411,2,-1.0,Điện Biên Phủ,primary_link
192512415,3,-1.0,Nguyễn Cửu Vân,unclassified
192512434,1,-1.0,Điện Biên Phủ,primary
192680120,3,-1.0,Nguyễn Hữu Hào,unclassified
192680130,1,-1.0,Trần Hưng Ðạo,primary
192680139,3,-1.0,Hàm Nghi,tertiary
192680151,1,-1.0,Nguyễn Thái Học,primary
192680156,1,-1.0,Hoàng Diệu,primary
192680173,1,-1.0,Nguyễn Thị Nghĩa,primary
192680177,2,-1.0,Nguyễn Thái Học,primary_link
192680178,1,-1.0,Nguyễn Thị Nghĩa,primary
192923513,3,-1.0,Đoàn Văn Bơ,tertiary
192923520,3,-1.0,Đoàn Văn Bơ,tertiary
192923527,3,-1.0,Đoàn Văn Bơ,tertiary
193085681,2,-1.0,Tôn Đức Thắng,secondary
193085683,1,-1.0,Tôn Đức Thắng,primary
193085687,2,-1.0,Nguyễn Hữu Cảnh,secondary
193085689,2,-1.0,(không tên),primary_link
193085695,2,-1.0,Nguyễn Hữu Cảnh,secondary
193085698,1,-1.0,Nguyễn Hữu Cảnh,primary
193085702,1,-1.0,Công Trường Mê Linh,primary
193085708,2,-1.0,Nguyễn Hữu Cảnh,secondary
193085710,2,-1.0,Tôn Đức Thắng,secondary
193085712,2,-1.0,Nguyễn Hữu Cảnh,secondary
193085713,1,-1.0,Nguyễn Hữu Cảnh,primary
193085717,2,-1.0,Cầu Thị Nghè 2,secondary
193085721,1,-1.0,Tôn Ðức Thắng,primary
193085724,1,-1.0,Nguyễn Hữu Cảnh,primary
193085734,2,-1.0,Tôn Đức Thắng,secondary
193085737,2,-1.0,Cầu Thị Nghè 2,secondary
193092894,1,-1.0,Nam Kỳ Khởi Nghĩa,primary
193092895,1,-1.0,Nam Kỳ Khởi Nghĩa,primary
193092898,2,-1.0,Võ Thị Sáu,primary_link
193092899,2,-1.0,(không tên),primary_link
193092901,2,-1.0,Võ Thị Sáu,primary_link
193106765,2,-1.0,Hàm Nghi,secondary
193142026,3,-1.0,Lê Lợi,tertiary
193256688,1,-1.0,Nguyễn Thái Học,primary
193256691,2,-1.0,Cầu Thủ Thiêm,secondary_link
193256696,1,-1.0,Nguyễn Thị Minh Khai,primary
193514952,2,-1.0,Quốc Lộ 50,secondary
193514953,2,-1.0,Tùng Thiện Vương,secondary
193514955,3,-1.0,Quốc Lộ 50,tertiary
193514958,1,-1.0,Cầu Nguyễn Tri Phương,primary
193514960,2,-1.0,Tùng Thiện Vương,secondary
193514962,3,-1.0,Bùi Minh Trực,unclassified
193514963,2,-1.0,Tùng Thiện Vương,secondary
193514964,2,-1.0,Tùng Thiện Vương,secondary
193514965,3,-1.0,Phạm Thế Hiển,tertiary
193514966,1,-1.0,Quốc Lộ 50,primary
193514968,2,-1.0,Tùng Thiện Vương,secondary
193514969,1,-1.0,Quốc Lộ 50,primary
193514970,3,-1.0,Phạm Thế Hiển,tertiary
193514971,2,-1.0,Tùng Thiện Vương,secondary
193514972,2,-1.0,Tùng Thiện Vương,secondary
193514973,3,-1.0,Quốc Lộ 50,tertiary
193514976,2,-1.0,(không tên),secondary
193614216,1,-1.0,Quốc lộ 13,primary
193616433,1,-1.0,Nam Kỳ Khởi Nghĩa,primary
193729304,1,-1.0,Cầu Chánh Hưng,primary
193729354,1,-1.0,Phạm Hùng,primary
193940332,2,-1.0,(không tên),primary_link
194311306,2,-1.0,Đường CN1,secondary
194417415,3,-1.0,Lê Thúc Hoạch,tertiary
195672062,2,-1.0,(không tên),primary_link
195672066,1,-1.0,Hoàng Văn Thụ,primary
195672069,3,-1.0,Lạc Long Quân,tertiary
196966060,3,-1.0,T1 Loop,tertiary
196966072,2,10.0,Đường dẫn ga Quốc nội,secondary_link
196966073,3,-1.0,(không tên),tertiary
196966082,2,-1.0,T1 Loop,secondary_link
196966090,2,50.0,Hồng Hà,secondary
196966094,3,20.0,Đường dẫn sảnh đi Quốc tế,tertiary
196966096,3,20.0,Đường dẫn Sảnh Đến Quốc tế,tertiary
196966100,3,-1.0,Đường dẫn Ga Quốc tế,tertiary
196966101,3,20.0,Đường dẫn Sảnh Đi Quốc tế,tertiary
196966102,3,20.0,Đường dẫn sảnh đi Quốc tế,tertiary
197034588,3,-1.0,(không tên),tertiary_link
197125475,3,-1.0,Trường Sơn,tertiary
197557712,2,-1.0,Trường Sơn,secondary
197557713,2,-1.0,Trường Sơn,secondary_link
197803941,3,-1.0,Núi Thành,unclassified
197803953,1,80.0,Trường Chinh,primary
197803957,1,-1.0,Trường Chinh,primary
197804021,1,-1.0,Cộng Hòa,primary
197804026,1,-1.0,Trường Chinh,primary
197804036,1,-1.0,Cộng Hòa,primary
197804052,1,-1.0,Trường Chinh,primary
197804068,1,-1.0,Cộng Hòa,primary
197804075,3,-1.0,Thân Nhân Trung,unclassified
197804078,3,-1.0,Út Tịch,tertiary
197940884,3,-1.0,Đường C12,unclassified
197940914,3,-1.0,Đường B2,unclassified
197982856,1,-1.0,Hoàng Văn Thụ,primary
197995862,0,50.0,Cầu vượt Ngã tư Hàng Xanh,trunk
197996940,2,-1.0,Phan Đình Giót,secondary_link
197996941,2,-1.0,(không tên),primary_link
198047402,2,-1.0,Trường Chinh,primary_link
199161605,3,-1.0,Phạm Văn Bạch,tertiary
199161606,1,-1.0,Trường Chinh,primary
199161608,2,60.0,Cầu Tham Lương,secondary
199161611,2,60.0,Trường Chinh,secondary
199161612,1,80.0,Trường Chinh,primary
199161613,1,-1.0,Trường Chinh,primary
199161614,3,-1.0,Phan Huy ích,tertiary
199161617,2,-1.0,Trường Chinh,primary_link
199161618,2,-1.0,(không tên),secondary
199161619,3,-1.0,Phan Huy ích,tertiary
199161620,2,-1.0,(không tên),secondary_link
199161622,2,60.0,Cầu Tham Lương,secondary
199161624,3,-1.0,Nguyễn Văn Quá,tertiary
199161626,3,-1.0,Song hành QL22,tertiary
199161627,3,-1.0,Trường Chinh,tertiary
199161628,2,60.0,Trường Chinh,secondary
199161631,3,-1.0,Phan Huy ích,tertiary
199161632,2,-1.0,Trường Chinh,primary_link
199161634,1,80.0,Cầu Tham Lương,primary
199161635,2,60.0,Trường Chinh,secondary
199161637,2,-1.0,Trường Chinh,primary_link
199161639,3,-1.0,Phan Huy ích,tertiary
199161640,2,60.0,Trường Chinh,secondary
199161641,2,-1.0,Phan Huy ích,primary_link
199161642,3,-1.0,Trường Chinh,tertiary
199161643,3,-1.0,Nguyễn Văn Quá,tertiary
199161644,2,-1.0,Trường Chinh,primary_link
199161645,1,80.0,Trường Chinh,primary
199222881,3,-1.0,Liên Xã,unclassified
199222899,0,60.0,Quốc lộ 22,trunk
203215338,1,-1.0,Nguyễn Thái Học,primary
204704731,1,-1.0,Phạm Hùng,primary
204704732,1,-1.0,Phạm Hùng,primary
205311563,3,-1.0,Tú Xương,unclassified
205341807,2,-1.0,Nguyễn Hữu Thọ,secondary
205341809,2,-1.0,Nguyễn Thị Thập,secondary
205341811,2,-1.0,Cầu 15B,secondary
205341813,3,30.0,Phú Thuận,unclassified
205341814,3,-1.0,Phú Thuận,unclassified
205341831,3,-1.0,Đào Sư Tích,tertiary
205341840,3,-1.0,Cầu Phước Lộc,tertiary
205341852,2,-1.0,(không tên),secondary_link
205341874,2,-1.0,(không tên),secondary_link
205341875,2,-1.0,(không tên),secondary_link
205341876,2,-1.0,(không tên),secondary_link
205341915,3,-1.0,(không tên),unclassified
205342053,3,-1.0,(không tên),unclassified
205342089,3,-1.0,Đào Sư Tích,tertiary
205373802,3,-1.0,Cầu Số 2,tertiary
205521460,3,-1.0,Nguyễn Cao Bắc,unclassified
205521503,2,-1.0,(không tên),primary_link
205521504,2,-1.0,Đường số 15,primary_link
205650598,3,-1.0,Cầu Số 1,tertiary
205650748,3,-1.0,Đường Số 13,unclassified
205650773,3,-1.0,Bế Văn Cấm,tertiary
205650794,3,-1.0,(không tên),tertiary
205798428,3,-1.0,Tạ Quang Bửu,tertiary
205957802,2,-1.0,(không tên),primary_link
205957843,3,-1.0,Tôn Dật Tiên,unclassified
205957966,2,-1.0,Nguyễn Lương Bằng,secondary
205958052,3,50.0,Nguyễn Đồng Chi,unclassified
205982412,3,-1.0,Trịnh Quang Nghị,tertiary
205982447,3,-1.0,Cầu Ba Tơ,tertiary
205982455,0,80.0,Nguyễn Văn Linh,trunk
205982460,0,80.0,Nguyễn Văn Linh,trunk
205982463,0,80.0,Nguyễn Văn Linh,trunk
205982467,0,80.0,Nguyễn Văn Linh,trunk
205982470,3,-1.0,Trương Đình Hội,unclassified
205982473,3,-1.0,Trương Đình Hội,unclassified
207563612,2,-1.0,Tôn Ðức Thắng,primary_link
208936584,3,-1.0,(không tên),unclassified
208937401,3,-1.0,Tân Chánh Hiệp 2,tertiary
208937402,3,-1.0,Hiệp Thành 13,unclassified
208937658,3,-1.0,(không tên),unclassified
208938079,3,-1.0,Song hành QL 22,tertiary
208938081,3,-1.0,Song hành QL 22,tertiary
210268958,1,-1.0,Hồng Bàng,primary
210268987,2,-1.0,Trần Não,secondary_link
210772373,0,60.0,Nguyễn Văn Linh,trunk
210774702,0,80.0,Cầu Thầy Tiêu,trunk
210779439,0,80.0,Nguyễn Văn Linh,trunk
210909504,0,80.0,Cầu Tư Dinh,trunk
210912098,0,80.0,Cầu Ông Lớn,trunk
210912099,0,60.0,Nguyễn Văn Linh,trunk
210912179,0,60.0,Cầu Ông Bé,trunk
210912180,0,60.0,Nguyễn Văn Linh,trunk
210917584,0,60.0,Nguyễn Văn Linh,trunk
210917681,0,60.0,Cầu Xóm Củi,trunk
210917792,0,60.0,Nguyễn Văn Linh,trunk
210917830,0,60.0,Cầu Rạch Ngang,trunk
210917943,1,60.0,Nguyễn Văn Linh,primary
210918191,1,60.0,Cầu Bà Lớn,primary
210918275,1,60.0,Nguyễn Văn Linh,primary
210921259,1,60.0,Cầu Mã Voi,primary
210921301,1,60.0,Nguyễn Văn Linh,primary
210931459,1,60.0,Nguyễn Văn Linh,primary
210932012,1,60.0,Nguyễn Văn Linh,primary
210932204,1,60.0,Cầu Sập,primary
210932361,1,60.0,Nguyễn Văn Linh,primary
210932604,1,60.0,Cầu Cần Giuộc,primary
210932764,1,60.0,Nguyễn Văn Linh,primary
210933456,1,-1.0,Nguyễn Văn Linh,primary
210933722,1,60.0,Nguyễn Văn Linh,primary
210933740,1,60.0,Cầu Cần Giuộc,primary
210933748,1,60.0,Nguyễn Văn Linh,primary
210933790,1,60.0,Cầu Sập,primary
210933938,1,60.0,Nguyễn Văn Linh,primary
210934206,1,60.0,Nguyễn Văn Linh,primary
210934221,1,60.0,Nguyễn Văn Linh,primary
210934228,1,60.0,Cầu Mã Voi,primary
210934562,1,60.0,Nguyễn Văn Linh,primary
210934589,1,60.0,Cầu Bà Lớn,primary
210968395,1,-1.0,(không tên),primary
211062084,0,80.0,Quốc lộ 1,trunk
211063422,1,60.0,Nguyễn Văn Linh,primary
211063788,0,60.0,Cầu Rạch Ngang,trunk
211063859,0,60.0,Nguyễn Văn Linh,trunk
211063876,1,-1.0,Tô Ký,primary
211063916,0,60.0,Cầu Xóm Củi,trunk
211063920,0,60.0,Nguyễn Văn Linh,trunk
211064158,0,60.0,Cầu Ông Bé,trunk
211064285,0,60.0,Nguyễn Văn Linh,trunk
211064313,0,60.0,Cầu Ông Lớn,trunk
211064316,1,-1.0,Cầu vượt Quang Trung,primary
211064602,0,60.0,Nguyễn Văn Linh,trunk
211064621,1,60.0,Cầu Tư Dinh,primary
211064628,1,-1.0,Cầu vượt Quang Trung,primary
211064630,1,60.0,Nguyễn Văn Linh,primary
211064639,1,60.0,Nguyễn Văn Linh,primary
211064860,1,50.0,Nguyễn Văn Linh,primary
211064903,1,60.0,Cầu Thầy Tiêu,primary
211066821,1,60.0,Nguyễn Văn Linh,primary
211066870,1,60.0,Nguyễn Văn Linh,primary
211067040,1,60.0,Cầu Thầy Tiêu,primary
211067181,1,50.0,Nguyễn Văn Linh,primary
211067375,1,50.0,Nguyễn Văn Linh,primary
211067382,1,60.0,Nguyễn Văn Linh,primary
211067404,1,60.0,Nguyễn Văn Linh,primary
211067419,1,60.0,Cầu Tư Dinh,primary
211067425,1,60.0,Nguyễn Văn Linh,primary
211067518,1,80.0,Nguyễn Văn Linh,primary
211067535,0,80.0,Cầu Tư Dinh,trunk
211067572,0,80.0,Nguyễn Văn Linh,trunk
211067983,0,60.0,Nguyễn Văn Linh,trunk
211067998,2,-1.0,Cầu vượt Quang Trung,trunk_link
211068082,1,-1.0,Cầu vượt Quang Trung,primary
211068160,0,80.0,Cầu Thầy Tiêu,trunk
211068224,0,80.0,Nguyễn Văn Linh,trunk
211077196,2,-1.0,Quốc lộ 1,trunk_link
211077821,2,-1.0,Cầu vượt Quang Trung,trunk_link
211077971,2,-1.0,(không tên),trunk_link
211078823,2,-1.0,(không tên),primary_link
211078831,2,-1.0,(không tên),primary_link
211079561,0,80.0,Quốc lộ 1,trunk
211079964,0,60.0,Quốc lộ 1,trunk
211080003,0,60.0,Quốc lộ 1,trunk
211081623,1,-1.0,Cầu Chợ Cầu 2,primary
211081624,1,-1.0,Quang Trung,primary
211081657,1,-1.0,Quang Trung,primary
211083021,2,-1.0,(không tên),trunk_link
211098862,3,-1.0,Nguyễn Văn Quá,tertiary
211098864,3,-1.0,Nguyễn Văn Quá,tertiary
211098865,3,-1.0,Nguyễn Văn Quá,tertiary
211099163,3,-1.0,Nguyễn Văn Quá,tertiary
211099582,0,80.0,Nguyễn Văn Linh,trunk
211100524,0,80.0,Nguyễn Văn Linh,trunk
211130577,1,-1.0,Nguyễn Tất Thành,primary
211130578,1,-1.0,Nguyễn Tất Thành,primary
211132080,1,-1.0,Nguyễn Tất Thành,primary
211221732,0,80.0,Nguyễn Văn Linh,trunk
211221896,0,60.0,Quốc lộ 1,trunk
211221909,0,60.0,Cầu Bình Điền,trunk
211221983,0,60.0,Quốc Lộ 1,trunk
211222687,3,-1.0,Lê Lai,tertiary
211232330,0,80.0,Quốc lộ 1,trunk
211232372,0,80.0,Cầu An Lập,trunk
211232402,0,80.0,Quốc lộ 1,trunk
211232411,0,80.0,Cầu vượt Tỉnh lộ 10,trunk
211232455,0,80.0,Quốc lộ 1,trunk
211232588,1,60.0,Quốc lộ 1,primary
211233555,0,80.0,Cầu vượt Tỉnh lộ 10,trunk
211233556,0,80.0,Quốc lộ 1,trunk
211233731,0,80.0,Cầu Bình Thuận,trunk
211234322,0,80.0,Cầu Bình Phú Tây,trunk
211404209,2,-1.0,(không tên),trunk_link
211404525,3,-1.0,Lê Văn Lương,tertiary
211404526,3,-1.0,Lê Văn Lương,tertiary
211404527,1,-1.0,Nguyễn Hữu Thọ,primary
211405131,2,-1.0,(không tên),trunk_link
211405188,2,-1.0,(không tên),trunk_link
211408041,0,-1.0,Điện Biên Phủ,trunk
211408042,0,60.0,Điện Biên Phủ,trunk
211408254,3,-1.0,Út Tịch,tertiary
211408580,1,-1.0,Lăng Cha Cả,primary
211408582,1,-1.0,Hoàng Văn Thụ,primary
211411396,1,-1.0,Cộng Hòa,primary
211411397,2,-1.0,Tân Kỳ Tân Quý,secondary
211411780,1,-1.0,Cộng Hòa,primary
211418441,2,-1.0,(không tên),primary_link
211418443,2,-1.0,(không tên),primary_link
211419161,1,-1.0,Trần Quốc Hoàn,primary
211419300,3,-1.0,Thăng Long,tertiary
211421621,1,-1.0,Cầu vượt Quang Trung,primary
211424729,0,60.0,Hồ Chí Minh - Trung Lương,trunk
211425082,0,60.0,TP Hồ Chí Minh - Trung Lương,trunk
211425083,0,60.0,TP Hồ Chí Minh - Trung Lương,trunk
211425085,3,-1.0,Số 17,unclassified
211428135,2,-1.0,Hồ Học Lãm,trunk_link
211428240,1,60.0,Cầu Sông Chùa,primary
211428241,1,40.0,Võ Trần Chí,primary
211428242,1,60.0,Cầu Sông Chùa,primary
211428243,1,60.0,Võ Trần Chí,primary
211428422,3,-1.0,Trần Văn Giàu,tertiary
211428425,1,60.0,Cầu Kênh 3,primary
211428444,3,-1.0,Số 18,tertiary
211429100,1,60.0,Võ Trần Chí,primary
211429101,1,60.0,Cầu Kênh 3,primary
211430057,2,40.0,(không tên),trunk_link
211430058,1,60.0,Võ Trần Chí,primary
211430059,2,-1.0,(không tên),trunk_link
211430061,0,60.0,TP Hồ Chí Minh - Trung Lương,trunk
211430367,1,60.0,Võ Trần Chí,primary
211430368,1,60.0,Cầu Rạch Tam,primary
211430370,1,60.0,Cầu Rạch Tam,primary
211430373,1,60.0,Võ Trần Chí,primary
211430374,1,60.0,Võ Trần Chí,primary
211430803,2,-1.0,Cầu vượt Nút giao Quốc lộ 1,trunk_link
211430806,2,40.0,(không tên),trunk_link
211430807,1,60.0,Võ Trần Chí,primary
211430809,1,60.0,Đường dẫn vào Cao tốc Trung Lương,primary
211430975,2,40.0,Cầu vượt Nút giao Quốc lộ 1,trunk_link
211431931,2,40.0,(không tên),trunk_link
211432217,2,-1.0,(không tên),trunk_link
211587251,1,60.0,Võ Trần Chí,primary
211587252,1,60.0,Võ Trần Chí,primary
211587253,1,60.0,Cầu Chợ Đệm,primary
211587254,1,60.0,Cầu Chợ Đệm,primary
211717995,0,60.0,TP Hồ Chí Minh - Trung Lương,trunk
211718000,0,60.0,Cầu Ông Giáo,trunk
211718004,0,60.0,TP Hồ Chí Minh - Trung Lương,trunk
211718006,0,60.0,Cầu Ông Giáo,trunk
211724815,3,-1.0,Trương Định,tertiary
211830783,1,-1.0,Mai Chí Thọ,primary
211835010,0,60.0,Cầu vượt Ngã tư Thủ Đức,trunk
211835012,0,60.0,Xa Lộ Hà Nội,trunk
211835103,0,60.0,Cầu vượt Ngã tư Thủ Đức,trunk
211838853,0,80.0,Xa Lộ Hà Nội,trunk
